date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:47:40	21564/21564	---M--	200	added ('OK')	application/zip	etag:%224aae527306476d69c44cb84456f16dfe%22	http://projects-legacy.ez.no/src/autorss.zip	projects-legacy.ez.no/src/autorss.zip	(from http://projects-legacy.ez.no/)
10:47:45	17179/17179	---M--	200	added ('OK')	application/zip	etag:%222084c3baec41a0326caa598af6390b8e%22	http://projects-legacy.ez.no/svn/awisits.zip	projects-legacy.ez.no/svn/awisits.zip	(from http://projects-legacy.ez.no/)
10:47:45	166/166	---M--	200	added ('OK')	application/zip	etag:%22215abda32a8bb806271ad5e8c74440e9%22	http://projects-legacy.ez.no/src/awisits.zip	projects-legacy.ez.no/src/awisits.zip	(from http://projects-legacy.ez.no/)
10:47:49	46959/46959	---M--	200	added ('OK')	application/zip	etag:%22189d5126727101bc53cfcca3bf24dfcf%22	http://projects-legacy.ez.no/svn/batchtool.zip	projects-legacy.ez.no/svn/batchtool.zip	(from http://projects-legacy.ez.no/)
10:47:50	37976/37976	---M--	200	added ('OK')	application/zip	etag:%227307c084b1101d4119dd12364bf28369%22	http://projects-legacy.ez.no/src/batchtool.zip	projects-legacy.ez.no/src/batchtool.zip	(from http://projects-legacy.ez.no/)
10:47:51	18249/18249	---M--	200	added ('OK')	application/zip	etag:%228dab450b1ad357036d412eb98981e9c8%22	http://projects-legacy.ez.no/svn/bbcode_template_operator.zip	projects-legacy.ez.no/svn/bbcode_template_operator.zip	(from http://projects-legacy.ez.no/)
10:47:51	200/200	---M--	200	added ('OK')	application/zip	etag:%22d6a476699ab4a5eba443ce2d24838c5b%22	http://projects-legacy.ez.no/src/bbcode_template_operator.zip	projects-legacy.ez.no/src/bbcode_template_operator.zip	(from http://projects-legacy.ez.no/)
10:47:53	174/174	---M--	200	added ('OK')	application/zip	etag:%226bc3d5a90716f8441335733e9c5a145c%22	http://projects-legacy.ez.no/src/bcarraysort.zip	projects-legacy.ez.no/src/bcarraysort.zip	(from http://projects-legacy.ez.no/)
10:47:55	38023/38023	---M--	200	added ('OK')	application/zip	etag:%22ef81823228d1c7841e1c76e02df9f199%22	http://projects-legacy.ez.no/svn/bcarraysort.zip	projects-legacy.ez.no/svn/bcarraysort.zip	(from http://projects-legacy.ez.no/)
10:47:57	182/182	---M--	200	added ('OK')	application/zip	etag:%223dc8a6d5795002839b71f3d34089ad6f%22	http://projects-legacy.ez.no/src/bcauthorconnect.zip	projects-legacy.ez.no/src/bcauthorconnect.zip	(from http://projects-legacy.ez.no/)
10:47:57	57584/57584	---M--	200	added ('OK')	application/zip	etag:%22ff10ced100721c4864b73ee6b9c8e50f%22	http://projects-legacy.ez.no/svn/bcauthorconnect.zip	projects-legacy.ez.no/svn/bcauthorconnect.zip	(from http://projects-legacy.ez.no/)
10:48:01	172/172	---M--	200	added ('OK')	application/zip	etag:%22d8156949dd0bfd5b851ac9c3771d3b04%22	http://projects-legacy.ez.no/src/bccarousel.zip	projects-legacy.ez.no/src/bccarousel.zip	(from http://projects-legacy.ez.no/)
10:48:05	22174/22174	---M--	200	added ('OK')	application/zip	etag:%22777fda0bb151b4accd448ca1da85437b%22	http://projects-legacy.ez.no/svn/bcchangesubtreelanguage.zip	projects-legacy.ez.no/svn/bcchangesubtreelanguage.zip	(from http://projects-legacy.ez.no/)
10:48:06	198/198	---M--	200	added ('OK')	application/zip	etag:%2202630b7cfb19b92301c5269828d3c4cb%22	http://projects-legacy.ez.no/src/bcchangesubtreelanguage.zip	projects-legacy.ez.no/src/bcchangesubtreelanguage.zip	(from http://projects-legacy.ez.no/)
10:48:10	35195/35195	---M--	200	added ('OK')	application/zip	etag:%2257daddf7098abac75adefadd07018c98%22	http://projects-legacy.ez.no/svn/bccleanuprss.zip	projects-legacy.ez.no/svn/bccleanuprss.zip	(from http://projects-legacy.ez.no/)
10:48:11	176/176	---M--	200	added ('OK')	application/zip	etag:%224e20edf21ac1d9fbde677b02e2fd70ab%22	http://projects-legacy.ez.no/src/bccleanuprss.zip	projects-legacy.ez.no/src/bccleanuprss.zip	(from http://projects-legacy.ez.no/)
10:48:13	21693/21693	---M--	200	added ('OK')	application/zip	etag:%223e2392e74a1c03ea248b3afb3d60f3a1%22	http://projects-legacy.ez.no/svn/bcconfirmpassword.zip	projects-legacy.ez.no/svn/bcconfirmpassword.zip	(from http://projects-legacy.ez.no/)
10:48:15	186/186	---M--	200	added ('OK')	application/zip	etag:%22eb5525e5390483f93574a3d905487fdf%22	http://projects-legacy.ez.no/src/bcconfirmpassword.zip	projects-legacy.ez.no/src/bcconfirmpassword.zip	(from http://projects-legacy.ez.no/)
10:48:18	365416/365416	---M--	200	added ('OK')	application/zip	etag:%229f75a120d053ab1c370dbdd8197df1d4%22	http://projects-legacy.ez.no/svn/bccarousel.zip	projects-legacy.ez.no/svn/bccarousel.zip	(from http://projects-legacy.ez.no/)
10:48:19	53717/53717	---M--	200	added ('OK')	application/zip	etag:%220c1e8200c94c5bebc92336c3232d84cc%22	http://projects-legacy.ez.no/svn/bccontentdiffnotifications.zip	projects-legacy.ez.no/svn/bccontentdiffnotifications.zip	(from http://projects-legacy.ez.no/)
10:48:19	204/204	---M--	200	added ('OK')	application/zip	etag:%22c4217f112d294986d4a2d19945650b81%22	http://projects-legacy.ez.no/src/bccontentdiffnotifications.zip	projects-legacy.ez.no/src/bccontentdiffnotifications.zip	(from http://projects-legacy.ez.no/)
10:48:23	21294/21294	---M--	200	added ('OK')	application/zip	etag:%225410ac365abd566bc143d15edfdb4bfc%22	http://projects-legacy.ez.no/svn/bccreatecopy.zip	projects-legacy.ez.no/svn/bccreatecopy.zip	(from http://projects-legacy.ez.no/)
10:48:23	176/176	---M--	200	added ('OK')	application/zip	etag:%226302113725019d8be256c52c84ee2623%22	http://projects-legacy.ez.no/src/bccreatecopy.zip	projects-legacy.ez.no/src/bccreatecopy.zip	(from http://projects-legacy.ez.no/)
10:48:27	21614/21614	---M--	200	added ('OK')	application/zip	etag:%22aa8c9bd503a9bdaf34d898b5fe661ec2%22	http://projects-legacy.ez.no/svn/bcdatetimefilter.zip	projects-legacy.ez.no/svn/bcdatetimefilter.zip	(from http://projects-legacy.ez.no/)
10:48:27	184/184	---M--	200	added ('OK')	application/zip	etag:%2208ce08672087e2c019e797973ac4d114%22	http://projects-legacy.ez.no/src/bcdatetimefilter.zip	projects-legacy.ez.no/src/bcdatetimefilter.zip	(from http://projects-legacy.ez.no/)
10:48:31	22094/22094	---M--	200	added ('OK')	application/zip	etag:%22e9519d51288a0fd910a4cdb84846f931%22	http://projects-legacy.ez.no/svn/bcdocumentreaderbundle.zip	projects-legacy.ez.no/svn/bcdocumentreaderbundle.zip	(from http://projects-legacy.ez.no/)
10:48:31	196/196	---M--	200	added ('OK')	application/zip	etag:%220079dc44128329319ba48c785a424eae%22	http://projects-legacy.ez.no/src/bcdocumentreaderbundle.zip	projects-legacy.ez.no/src/bcdocumentreaderbundle.zip	(from http://projects-legacy.ez.no/)
10:48:35	21774/21774	---M--	200	added ('OK')	application/zip	etag:%22afd2c96c2f7f890fefe41df4fabecc7f%22	http://projects-legacy.ez.no/svn/bcerrorpagesbundle.zip	projects-legacy.ez.no/svn/bcerrorpagesbundle.zip	(from http://projects-legacy.ez.no/)
10:48:35	188/188	---M--	200	added ('OK')	application/zip	etag:%2244b12ea024e246239204aacbd2d66bbe%22	http://projects-legacy.ez.no/src/bcerrorpagesbundle.zip	projects-legacy.ez.no/src/bcerrorpagesbundle.zip	(from http://projects-legacy.ez.no/)
10:48:39	178/178	---M--	200	added ('OK')	application/zip	etag:%228c64d5b672578f8ab80273ef6917dd01%22	http://projects-legacy.ez.no/src/bceventfilter.zip	projects-legacy.ez.no/src/bceventfilter.zip	(from http://projects-legacy.ez.no/)
10:48:44	49046/49046	---M--	200	added ('OK')	application/zip	etag:%22db7de6467be453d0948c41609c4a11be%22	http://projects-legacy.ez.no/svn/bceventnotifications.zip	projects-legacy.ez.no/svn/bceventnotifications.zip	(from http://projects-legacy.ez.no/)
10:48:45	192/192	---M--	200	added ('OK')	application/zip	etag:%221659dc0c33346d0db4f7e4e4fc945c88%22	http://projects-legacy.ez.no/src/bceventnotifications.zip	projects-legacy.ez.no/src/bceventnotifications.zip	(from http://projects-legacy.ez.no/)
10:48:47	19523/19523	---M--	200	added ('OK')	application/zip	etag:%220befcda0c671b251b8d581d6b45e23c9%22	http://projects-legacy.ez.no/svn/bcfckeditor.zip	projects-legacy.ez.no/svn/bcfckeditor.zip	(from http://projects-legacy.ez.no/)
10:48:49	201573/201573	---M--	200	added ('OK')	application/zip	etag:%22f4d45e213dc2b6826083c4aa8ce05d26%22	http://projects-legacy.ez.no/svn/bceventfilter.zip	projects-legacy.ez.no/svn/bceventfilter.zip	(from http://projects-legacy.ez.no/)
10:48:49	730/730	---M--	200	added ('OK')	application/zip	etag:%221d762615f3ffc4b0cb1f02ca377b9bab%22	http://projects-legacy.ez.no/src/bcfckeditor.zip	projects-legacy.ez.no/src/bcfckeditor.zip	(from http://projects-legacy.ez.no/)
10:48:53	172/172	---M--	200	added ('OK')	application/zip	etag:%228b7a404fa15cda8f85639d224a36b984%22	http://projects-legacy.ez.no/src/bcfetchxml.zip	projects-legacy.ez.no/src/bcfetchxml.zip	(from http://projects-legacy.ez.no/)
10:48:55	38818/38818	---M--	200	added ('OK')	application/zip	etag:%228dbab8288bdd0b5b9579a0548e8cebfb%22	http://projects-legacy.ez.no/svn/bcfetchxml.zip	projects-legacy.ez.no/svn/bcfetchxml.zip	(from http://projects-legacy.ez.no/)
10:48:57	35248/35248	---M--	200	added ('OK')	application/zip	etag:%22fcd195ef50b8d9fab99950ecf436a6f9%22	http://projects-legacy.ez.no/svn/bcfindcontentobject.zip	projects-legacy.ez.no/svn/bcfindcontentobject.zip	(from http://projects-legacy.ez.no/)
10:48:59	21759/21759	---M--	200	added ('OK')	application/zip	etag:%226846256f2969fc9717f6616698cefecc%22	http://projects-legacy.ez.no/src/bcfindcontentobject.zip	projects-legacy.ez.no/src/bcfindcontentobject.zip	(from http://projects-legacy.ez.no/)
10:49:01	22014/22014	---M--	200	added ('OK')	application/zip	etag:%228767e952722015259dfc22bcd6be5c4f%22	http://projects-legacy.ez.no/svn/bcgeneratestaticcache.zip	projects-legacy.ez.no/svn/bcgeneratestaticcache.zip	(from http://projects-legacy.ez.no/)
10:49:01	194/194	---M--	200	added ('OK')	application/zip	etag:%22e4c001a00d4581f8ebc6a1af541e3467%22	http://projects-legacy.ez.no/src/bcgeneratestaticcache.zip	projects-legacy.ez.no/src/bcgeneratestaticcache.zip	(from http://projects-legacy.ez.no/)
10:49:05	182/182	---M--	200	added ('OK')	application/zip	etag:%22d7b08b76cc750cc071b5582e4de32730%22	http://projects-legacy.ez.no/src/bcgmapslocation.zip	projects-legacy.ez.no/src/bcgmapslocation.zip	(from http://projects-legacy.ez.no/)
10:49:09	21614/21614	---M--	200	added ('OK')	application/zip	etag:%22870df0f1fe36e66ef3a37766c4dec690%22	http://projects-legacy.ez.no/svn/bcgooglesitemaps.zip	projects-legacy.ez.no/svn/bcgooglesitemaps.zip	(from http://projects-legacy.ez.no/)
10:49:10	110279/110279	---M--	200	added ('OK')	application/zip	etag:%22619636e140cc01eed323a6b08934bfc6%22	http://projects-legacy.ez.no/svn/bcgmapslocation.zip	projects-legacy.ez.no/svn/bcgmapslocation.zip	(from http://projects-legacy.ez.no/)
10:49:10	184/184	---M--	200	added ('OK')	application/zip	etag:%225d375ccb2b7d9524168566770d718029%22	http://projects-legacy.ez.no/src/bcgooglesitemaps.zip	projects-legacy.ez.no/src/bcgooglesitemaps.zip	(from http://projects-legacy.ez.no/)
10:49:12	192/192	---M--	200	added ('OK')	application/zip	etag:%226de937eca5e44212a9b0725470afbf5d%22	http://projects-legacy.ez.no/src/bcgooglevideositemap.zip	projects-legacy.ez.no/src/bcgooglevideositemap.zip	(from http://projects-legacy.ez.no/)
10:49:13	21934/21934	---M--	200	added ('OK')	application/zip	etag:%2203bb7363c42a47da1c3bee35604149f0%22	http://projects-legacy.ez.no/svn/bcgooglevideositemap.zip	projects-legacy.ez.no/svn/bcgooglevideositemap.zip	(from http://projects-legacy.ez.no/)
10:49:15	164/164	---M--	200	added ('OK')	application/zip	etag:%22ea9ff3141d8c7f0c1ff9e14d54edb522%22	http://projects-legacy.ez.no/src/bcicfv.zip	projects-legacy.ez.no/src/bcicfv.zip	(from http://projects-legacy.ez.no/)
10:49:17	22574/22574	---M--	200	added ('OK')	application/zip	etag:%224a0e98fa365580a9a9007e81ff5fe9c8%22	http://projects-legacy.ez.no/svn/bciconextensions_share_icons.zip	projects-legacy.ez.no/svn/bciconextensions_share_icons.zip	(from http://projects-legacy.ez.no/)
10:49:17	43504/43504	---M--	200	added ('OK')	application/zip	etag:%2293a0d2ad4ef4d389a853935c7d9858d0%22	http://projects-legacy.ez.no/svn/bcicfv.zip	projects-legacy.ez.no/svn/bcicfv.zip	(from http://projects-legacy.ez.no/)
10:49:18	208/208	---M--	200	added ('OK')	application/zip	etag:%22bd402eabb6f50664c988a64084669fab%22	http://projects-legacy.ez.no/src/bciconextensions_share_icons.zip	projects-legacy.ez.no/src/bciconextensions_share_icons.zip	(from http://projects-legacy.ez.no/)
10:49:20	184/184	---M--	200	added ('OK')	application/zip	etag:%2217595b48afe2c9f4678df2c10646be55%22	http://projects-legacy.ez.no/src/bciconextensions.zip	projects-legacy.ez.no/src/bciconextensions.zip	(from http://projects-legacy.ez.no/)
10:49:21	21614/21614	---M--	200	added ('OK')	application/zip	etag:%22b1bbefec8a0c3dba1398e068ee4e014e%22	http://projects-legacy.ez.no/svn/bciconextensions.zip	projects-legacy.ez.no/svn/bciconextensions.zip	(from http://projects-legacy.ez.no/)
10:49:23	176/176	---M--	200	added ('OK')	application/zip	etag:%227c8d8b2d497f4e8cec16d49ada4822c8%22	http://projects-legacy.ez.no/src/bcimagealias.zip	projects-legacy.ez.no/src/bcimagealias.zip	(from http://projects-legacy.ez.no/)
10:49:25	55029/55029	---M--	200	added ('OK')	application/zip	etag:%22cceacf39d12c37a0261f1d6cf19ca7bb%22	http://projects-legacy.ez.no/svn/bcimagealias.zip	projects-legacy.ez.no/svn/bcimagealias.zip	(from http://projects-legacy.ez.no/)
10:49:25	19316/19316	---M--	200	added ('OK')	application/zip	etag:%22af1153644e72a313c22bce426cd87c93%22	http://projects-legacy.ez.no/svn/bcimportcheckstatus.zip	projects-legacy.ez.no/svn/bcimportcheckstatus.zip	(from http://projects-legacy.ez.no/)
10:49:27	1306/1306	---M--	200	added ('OK')	application/zip	etag:%22f35e293a6fab2b5c80a10990577dde00%22	http://projects-legacy.ez.no/src/bcimportcheckstatus.zip	projects-legacy.ez.no/src/bcimportcheckstatus.zip	(from http://projects-legacy.ez.no/)
10:49:31	174/174	---M--	200	added ('OK')	application/zip	etag:%225e480fbe84a0d325d4302d2b068d827c%22	http://projects-legacy.ez.no/src/bcimportcsv.zip	projects-legacy.ez.no/src/bcimportcsv.zip	(from http://projects-legacy.ez.no/)
10:49:33	37247/37247	---M--	200	added ('OK')	application/zip	etag:%2290d9e2e55519aadc7c1230168bd0fa25%22	http://projects-legacy.ez.no/svn/bcimportcsv.zip	projects-legacy.ez.no/svn/bcimportcsv.zip	(from http://projects-legacy.ez.no/)
10:49:35	22094/22094	---M--	200	added ('OK')	application/zip	etag:%22a3f87214fe949d66c5b1d831ca8510d4%22	http://projects-legacy.ez.no/svn/bckernelmoduleoverride.zip	projects-legacy.ez.no/svn/bckernelmoduleoverride.zip	(from http://projects-legacy.ez.no/)
10:49:35	196/196	---M--	200	added ('OK')	application/zip	etag:%2292efd80b12d5ab0779caa4692562dab3%22	http://projects-legacy.ez.no/src/bckernelmoduleoverride.zip	projects-legacy.ez.no/src/bckernelmoduleoverride.zip	(from http://projects-legacy.ez.no/)
10:49:39	21294/21294	---M--	200	added ('OK')	application/zip	etag:%220b1929c18334a2e50bb7b6f747bbf5fe%22	http://projects-legacy.ez.no/svn/bcloremipsum.zip	projects-legacy.ez.no/svn/bcloremipsum.zip	(from http://projects-legacy.ez.no/)
10:49:39	176/176	---M--	200	added ('OK')	application/zip	etag:%2285ab30c841ff2e5d32251c612574bf50%22	http://projects-legacy.ez.no/src/bcloremipsum.zip	projects-legacy.ez.no/src/bcloremipsum.zip	(from http://projects-legacy.ez.no/)
10:49:43	22334/22334	---M--	200	added ('OK')	application/zip	etag:%2298bf227faf3f76977a0d03c82ac189a2%22	http://projects-legacy.ez.no/svn/bclowercaseurlaliasbundle.zip	projects-legacy.ez.no/svn/bclowercaseurlaliasbundle.zip	(from http://projects-legacy.ez.no/)
10:49:43	202/202	---M--	200	added ('OK')	application/zip	etag:%2218003aeb9376f9de7bfa56d5c4010b9a%22	http://projects-legacy.ez.no/src/bclowercaseurlaliasbundle.zip	projects-legacy.ez.no/src/bclowercaseurlaliasbundle.zip	(from http://projects-legacy.ez.no/)
10:49:47	21454/21454	---M--	200	added ('OK')	application/zip	etag:%22654388ab9749ff001b976caad5da7ea5%22	http://projects-legacy.ez.no/svn/bcmemberofrole.zip	projects-legacy.ez.no/svn/bcmemberofrole.zip	(from http://projects-legacy.ez.no/)
10:49:47	180/180	---M--	200	added ('OK')	application/zip	etag:%2217b30d93a8158e3bf5859454fd85d6b7%22	http://projects-legacy.ez.no/src/bcmemberofrole.zip	projects-legacy.ez.no/src/bcmemberofrole.zip	(from http://projects-legacy.ez.no/)
10:49:51	22734/22734	---M--	200	added ('OK')	application/zip	etag:%22617c0cb34cdd708da2e396e463404ef2%22	http://projects-legacy.ez.no/svn/bcmixedcontentpreventionfilter.zip	projects-legacy.ez.no/svn/bcmixedcontentpreventionfilter.zip	(from http://projects-legacy.ez.no/)
10:49:51	212/212	---M--	200	added ('OK')	application/zip	etag:%22a2a6856bc783c24d97d9122cf558c7c2%22	http://projects-legacy.ez.no/src/bcmixedcontentpreventionfilter.zip	projects-legacy.ez.no/src/bcmixedcontentpreventionfilter.zip	(from http://projects-legacy.ez.no/)
10:49:55	21614/21614	---M--	200	added ('OK')	application/zip	etag:%22fba511c1d2fd8974ee09fa227d6f1bea%22	http://projects-legacy.ez.no/svn/bcpagedatabundle.zip	projects-legacy.ez.no/svn/bcpagedatabundle.zip	(from http://projects-legacy.ez.no/)
10:49:55	184/184	---M--	200	added ('OK')	application/zip	etag:%2289d935976290e422e6e4ea059331bf12%22	http://projects-legacy.ez.no/src/bcpagedatabundle.zip	projects-legacy.ez.no/src/bcpagedatabundle.zip	(from http://projects-legacy.ez.no/)
10:49:59	178/178	---M--	200	added ('OK')	application/zip	etag:%2287a0816203cce7a75d886f712f8e403b%22	http://projects-legacy.ez.no/src/bcphonestring.zip	projects-legacy.ez.no/src/bcphonestring.zip	(from http://projects-legacy.ez.no/)
10:50:01	39794/39794	---M--	200	added ('OK')	application/zip	etag:%22a10d17e495d53a730c8f75969552812a%22	http://projects-legacy.ez.no/svn/bcphonestring.zip	projects-legacy.ez.no/svn/bcphonestring.zip	(from http://projects-legacy.ez.no/)
10:50:03	176/176	---M--	200	added ('OK')	application/zip	etag:%22097181ef6ab46bbd4a2ecef080d0a5fb%22	http://projects-legacy.ez.no/src/bcpostalcode.zip	projects-legacy.ez.no/src/bcpostalcode.zip	(from http://projects-legacy.ez.no/)
10:50:05	39974/39974	---M--	200	added ('OK')	application/zip	etag:%22f1f043950c49e8dd1e016c12745aaed1%22	http://projects-legacy.ez.no/svn/bcpostalcode.zip	projects-legacy.ez.no/svn/bcpostalcode.zip	(from http://projects-legacy.ez.no/)
10:50:07	176/176	---M--	200	added ('OK')	application/zip	etag:%22a0b755b2ad05f2edc0808ad98eecdf6a%22	http://projects-legacy.ez.no/src/bcposttoview.zip	projects-legacy.ez.no/src/bcposttoview.zip	(from http://projects-legacy.ez.no/)
10:50:09	57635/57635	---M--	200	added ('OK')	application/zip	etag:%22fbdfee41e87c5cbb68f702cf8bf9fa7d%22	http://projects-legacy.ez.no/svn/bcposttoview.zip	projects-legacy.ez.no/svn/bcposttoview.zip	(from http://projects-legacy.ez.no/)
10:50:11	21134/21134	---M--	200	added ('OK')	application/zip	etag:%22542c0a0be6a569980b97b8d339bd88ea%22	http://projects-legacy.ez.no/svn/bcredirect.zip	projects-legacy.ez.no/svn/bcredirect.zip	(from http://projects-legacy.ez.no/)
10:50:11	172/172	---M--	200	added ('OK')	application/zip	etag:%22f1ec797f4fcef0ca7656c3117dffbee5%22	http://projects-legacy.ez.no/src/bcredirect.zip	projects-legacy.ez.no/src/bcredirect.zip	(from http://projects-legacy.ez.no/)
10:50:15	22334/22334	---M--	200	added ('OK')	application/zip	etag:%22ca73fe1c4203dfc4c4774653e0c924a9%22	http://projects-legacy.ez.no/svn/bcremovetranslationbundle.zip	projects-legacy.ez.no/svn/bcremovetranslationbundle.zip	(from http://projects-legacy.ez.no/)
